timestamp,src_ip,dst_ip,service,status,sospechoso,user_agent,bytes,user,hour,is_internet,anomaly,score
2025-11-21T08:08:49.591027,10.50.27,10.50.234,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3055,,8,False,0,0.1049932446664778
2025-11-21T15:11:03.027689,192.168.100.114,10.50.52,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7166,,15,False,0,0.07653474628388213
2025-11-21T02:08:40.259790,192.168.100.105,192.168.100.209,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2445,,2,False,0,0.07429061062262121
2025-11-21T02:40:03.544601,10.50.145,10.50.54,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6690,,2,False,0,0.06903119531978086
2025-11-21T05:08:05.763322,10.50.37,10.50.96,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1818,,5,False,0,0.08407867824059123
2025-11-20T22:08:30.195822,192.168.100.119,192.168.100.111,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4687,,22,False,0,0.062262636347314326
2025-11-21T00:19:18.949552,192.168.100.104,10.50.3,http,success,no,curl/7.68.0,4730,,0,False,0,0.05392498678653701
2025-11-21T13:59:50.898109,10.50.89,10.50.188,rdp,success,no,curl/7.68.0,2177,,13,False,0,0.0940332304156048
2025-11-20T16:56:55.594143,10.50.137,10.50.207,rdp,success,no,curl/7.68.0,4222,,16,False,0,0.09911762160565402
2025-11-21T07:13:06.503297,10.50.245,10.50.207,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),853,,7,False,0,0.06303778346922284
2025-11-21T03:41:38.695082,10.50.173,10.50.139,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7458,,3,False,0,0.041781125366022964
2025-11-21T08:17:14.481971,10.50.124,192.168.100.228,ssh,success,no,curl/7.68.0,564,,8,False,0,0.055017369755714585
2025-11-20T22:58:21.585988,10.50.118,192.168.100.62,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2206,,22,False,0,0.05549787858061528
2025-11-20T19:33:22.383595,192.168.100.221,192.168.100.142,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5375,,19,False,0,0.09356853490423922
2025-11-21T10:52:49.290518,192.168.100.44,192.168.100.19,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2319,,10,False,0,0.10047436260072812
2025-11-20T19:55:06.258508,10.50.218,192.168.100.92,https,success,no,curl/7.68.0,2381,,19,False,0,0.08723321401850564
2025-11-21T06:58:37.864764,45.33.32.156,10.50.124,https,failed,si,python-requests/2.28.1,153,,6,True,1,-0.12200649241448969
2025-11-20T20:55:08.115145,10.50.164,10.50.99,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2442,,20,False,0,0.07953896313364422
2025-11-20T21:39:52.908468,192.168.100.118,10.50.216,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4311,,21,False,0,0.08188481460298874
2025-11-20T17:57:24.916122,192.168.100.39,10.50.37,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3127,,17,False,0,0.09570412874964307
2025-11-20T22:56:49.864542,10.50.151,192.168.100.123,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4382,,22,False,0,0.06878244164958625
2025-11-20T17:46:55.035079,192.168.100.85,10.50.139,http,success,no,curl/7.68.0,2408,,17,False,0,0.08984927766535217
2025-11-20T20:45:24.848050,10.50.201,10.50.30,rdp,success,no,curl/7.68.0,7880,,20,False,0,0.03427586851790909
2025-11-21T08:45:47.232916,10.50.132,192.168.100.245,http,success,no,curl/7.68.0,615,,8,False,0,0.05879602150921637
2025-11-21T07:06:05.797393,10.50.216,192.168.100.191,ssh,success,no,curl/7.68.0,5525,,7,False,0,0.09289435305209326
2025-11-20T16:49:23.807342,192.168.100.186,192.168.100.254,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2963,,16,False,0,0.10210546205070758
2025-11-20T20:00:56.616702,192.168.100.195,10.50.109,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4228,,20,False,0,0.09228401649678736
2025-11-21T04:39:09.125968,192.168.100.78,10.50.214,https,success,no,curl/7.68.0,4570,,4,False,0,0.09994725945098848
2025-11-21T11:17:33.700290,192.168.100.134,192.168.100.251,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2200,,11,False,0,0.10117815866178081
2025-11-21T13:39:09.673345,10.50.7,192.168.100.84,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5461,,13,False,0,0.10222287097839577
2025-11-21T10:06:28.930740,192.168.100.168,192.168.100.63,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4167,,10,False,0,0.11001914760866327
2025-11-21T04:23:34.117353,192.168.100.170,10.50.13,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3428,,4,False,0,0.09559096041842907
2025-11-20T16:48:46.862400,10.50.222,10.50.232,http,success,no,curl/7.68.0,7695,,16,False,0,0.05893707414366656
2025-11-20T19:44:52.555077,10.50.159,192.168.100.187,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1766,,19,False,0,0.08457156541685595
2025-11-21T11:25:35.668725,10.50.159,10.50.145,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1669,,11,False,0,0.09340656605637143
2025-11-20T23:18:49.425091,10.50.157,10.50.166,ssh,success,no,curl/7.68.0,2308,,23,False,0,0.04575728780024979
2025-11-21T15:17:40.315145,10.50.112,192.168.100.188,ssh,success,no,curl/7.68.0,6926,,15,False,0,0.08090495304377082
2025-11-21T00:03:43.856700,10.50.70,10.50.7,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4472,,0,False,0,0.04907733919289292
2025-11-21T02:14:50.507857,10.50.62,192.168.100.77,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4971,,2,False,0,0.08349924383981516
2025-11-21T10:14:03.080574,192.168.100.226,192.168.100.253,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6754,,10,False,0,0.08715588809143782
2025-11-21T12:29:58.148143,198.51.100.15,10.50.66,https,failed,si,masscan/1.3.10,224,,12,True,1,-0.11905831608883166
2025-11-21T09:58:31.977797,10.50.184,10.50.174,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),818,,9,False,0,0.06592696419180777
2025-11-21T03:24:19.725406,192.168.100.176,192.168.100.11,ssh,success,no,curl/7.68.0,5057,,3,False,0,0.08221043003099676
2025-11-21T06:40:16.116924,10.50.25,192.168.100.228,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5831,,6,False,0,0.10017861574532494
2025-11-21T02:17:48.276573,10.50.158,192.168.100.4,http,success,no,curl/7.68.0,5264,,2,False,0,0.08000335833796657
2025-11-20T20:50:00.963806,10.50.135,10.50.124,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7159,,20,False,0,0.06386016585910348
2025-11-21T13:45:51.778084,192.168.100.183,10.50.15,rdp,success,no,curl/7.68.0,5763,,13,False,0,0.0969694350812279
2025-11-21T03:34:41.219496,192.168.100.219,192.168.100.118,ssh,success,no,curl/7.68.0,3127,,3,False,0,0.0817552971178852
2025-11-20T22:46:28.708551,192.168.100.166,10.50.48,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2295,,22,False,0,0.056859597165287545
2025-11-21T13:57:38.036589,10.50.120,10.50.229,rdp,success,no,curl/7.68.0,1197,,13,False,0,0.0752951172462839
2025-11-21T14:25:57.044535,10.50.246,192.168.100.231,http,success,no,curl/7.68.0,3944,,14,False,0,0.11063352398731846
2025-11-20T16:45:18.717995,192.168.100.109,192.168.100.99,ssh,success,no,curl/7.68.0,6650,,16,False,0,0.08325697659469433
2025-11-21T15:41:19.356555,192.168.100.242,192.168.100.91,ssh,success,no,curl/7.68.0,592,,15,False,0,0.054998211870278424
2025-11-21T07:29:39.683110,192.168.100.211,192.168.100.12,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7846,,7,False,0,0.042924041720135975
2025-11-21T07:06:56.463913,192.168.100.252,192.168.100.241,rdp,success,no,curl/7.68.0,5108,,7,False,0,0.09608207625058807
2025-11-20T17:20:33.775771,10.50.90,10.50.114,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7244,,17,False,0,0.06632075379367486
2025-11-21T14:08:41.745080,192.168.100.57,192.168.100.4,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2078,,14,False,0,0.09381870303080059
2025-11-21T05:50:54.806255,192.168.100.77,10.50.187,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6892,,5,False,0,0.0799769802634786
2025-11-20T22:09:14.623718,10.50.6,192.168.100.165,ftp,success,no,curl/7.68.0,1953,,22,False,0,0.06301365969723172
2025-11-21T01:54:44.030366,10.50.56,10.50.100,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7242,,1,False,0,0.0422983139874995
2025-11-20T18:18:33.849544,192.168.100.81,192.168.100.208,http,success,no,curl/7.68.0,1155,,18,False,0,0.06967733106491913
2025-11-21T11:17:18.057374,10.50.14,10.50.253,https,success,no,curl/7.68.0,6030,,11,False,0,0.10150546330134852
2025-11-21T16:24:29.801149,192.168.100.154,10.50.202,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6940,,16,False,0,0.07770344908394938
2025-11-20T20:13:34.037014,10.50.175,10.50.185,ssh,success,no,curl/7.68.0,4701,,20,False,0,0.09022066705850246
2025-11-20T18:49:14.652010,192.168.100.151,10.50.29,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6265,,18,False,0,0.09171123078696386
2025-11-21T16:19:13.990384,10.50.66,10.50.40,rdp,success,no,curl/7.68.0,1727,,16,False,0,0.08256476151143416
2025-11-21T10:13:45.635337,192.168.100.169,192.168.100.242,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),881,,10,False,0,0.06853589113219594
2025-11-20T21:39:23.572291,192.168.100.170,192.168.100.131,rdp,success,no,curl/7.68.0,6394,,21,False,0,0.05914738733873681
2025-11-21T03:22:49.953784,10.50.171,10.50.160,rdp,success,no,curl/7.68.0,2193,,3,False,0,0.08233833419933528
2025-11-20T21:51:16.959684,192.168.100.157,10.50.78,https,success,no,curl/7.68.0,2342,,21,False,0,0.06990774999909755
2025-11-21T15:29:47.558398,10.50.155,10.50.31,rdp,success,no,curl/7.68.0,7215,,15,False,0,0.07237803985004454
2025-11-21T15:12:34.391478,192.168.100.9,10.50.226,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5762,,15,False,0,0.09974330844555557
2025-11-21T13:36:34.935303,192.168.100.93,10.50.145,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7518,,13,False,0,0.06519211132440672
2025-11-21T16:32:49.614512,200.10.20.30,192.168.100.82,rdp,failed,si,python-requests/2.28.1,40,,16,True,1,-0.12370526881246557
2025-11-21T11:05:17.593109,198.51.100.15,192.168.100.150,ftp,failed,si,Go-http-client/1.1,27,,11,True,1,-0.12528388967493242
2025-11-20T21:43:51.489177,10.50.153,10.50.238,http,success,no,curl/7.68.0,6415,,21,False,0,0.07156571043998117
2025-11-21T01:25:38.792047,10.50.122,192.168.100.242,ftp,success,no,curl/7.68.0,7360,,1,False,0,0.027290541982159744
2025-11-21T07:05:54.550485,192.168.100.253,192.168.100.37,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7590,,7,False,0,0.06032357224848095
2025-11-21T14:56:00.747544,192.168.100.233,192.168.100.233,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1640,,14,False,0,0.08414302848646105
2025-11-21T13:43:05.536241,10.50.254,192.168.100.138,https,success,no,curl/7.68.0,5364,,13,False,0,0.1023630174620424
2025-11-21T04:12:50.643071,192.168.100.189,192.168.100.83,http,success,no,curl/7.68.0,577,,4,False,0,0.041571824240953736
2025-11-20T22:17:27.866545,192.168.100.211,10.50.40,http,success,no,curl/7.68.0,6112,,22,False,0,0.06663915624990913
2025-11-21T09:30:54.949932,192.168.100.134,10.50.214,https,success,no,curl/7.68.0,4393,,9,False,0,0.10879560024248325
2025-11-20T21:08:02.113944,192.168.100.133,10.50.29,ftp,success,no,curl/7.68.0,5627,,21,False,0,0.07556108772291781
2025-11-21T02:28:15.728948,10.50.239,192.168.100.80,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6890,,2,False,0,0.06305647610310872
2025-11-20T17:27:05.739909,10.50.249,192.168.100.186,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3416,,17,False,0,0.10145036706565369
2025-11-21T09:59:12.078563,192.168.100.74,10.50.233,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5095,,9,False,0,0.10219897760241253
2025-11-21T16:35:22.612713,192.168.100.196,192.168.100.52,https,success,no,curl/7.68.0,4627,,16,False,0,0.1050275553493677
2025-11-20T23:37:31.787908,10.50.4,10.50.193,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6689,,23,False,0,0.041182680675258654
2025-11-21T12:35:30.532120,10.50.219,192.168.100.218,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7712,,12,False,0,0.06203466784614842
2025-11-21T02:56:58.553873,187.141.100.10,10.50.78,http,failed,si,python-requests/2.28.1,261,,2,True,1,-0.12296692553508182
2025-11-20T18:40:12.586682,192.168.100.247,10.50.175,http,success,no,curl/7.68.0,6377,,18,False,0,0.0896952405796993
2025-11-20T18:24:19.627655,192.168.100.164,10.50.92,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1318,,18,False,0,0.06962697818054098
2025-11-21T04:58:48.998764,192.168.100.204,10.50.145,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5383,,4,False,0,0.08502232197102905
2025-11-21T01:09:40.958063,198.51.100.15,192.168.100.147,https,failed,si,Go-http-client/1.1,262,,1,True,1,-0.1379894039993783
2025-11-21T05:27:17.769529,10.50.198,10.50.214,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7031,,5,False,0,0.06265012218700727
2025-11-21T00:05:58.704223,192.168.100.191,10.50.96,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5648,,0,False,0,0.04421408034558272
2025-11-20T19:04:19.977660,10.50.52,10.50.74,http,success,no,curl/7.68.0,4434,,19,False,0,0.09562337816617311
2025-11-21T06:05:23.490842,192.168.100.61,192.168.100.93,ssh,success,no,curl/7.68.0,6706,,6,False,0,0.07738137268356443
2025-11-20T23:13:15.558648,10.50.146,10.50.187,ftp,success,no,curl/7.68.0,976,,23,False,0,0.024636682598926707
2025-11-21T04:39:39.793263,192.168.100.131,192.168.100.139,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3948,,4,False,0,0.0989221339568575
2025-11-21T01:28:54.778602,10.50.104,192.168.100.118,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6814,,1,False,0,0.04905366727001703
2025-11-21T03:20:44.529639,10.50.32,192.168.100.126,http,success,no,curl/7.68.0,3173,,3,False,0,0.08880612611771421
2025-11-21T01:49:11.897995,192.168.100.112,192.168.100.67,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3531,,1,False,0,0.06573614135031691
2025-11-21T14:11:51.283397,10.50.41,10.50.238,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4770,,14,False,0,0.0995724301571797
2025-11-21T02:25:38.662201,10.50.237,10.50.250,https,success,no,curl/7.68.0,4437,,2,False,0,0.08456242105954892
2025-11-20T22:46:06.402153,192.168.100.137,192.168.100.17,ftp,success,no,curl/7.68.0,2968,,22,False,0,0.06742471197216149
2025-11-21T09:26:52.997216,10.50.117,10.50.34,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),818,,9,False,0,0.06592696419180777
2025-11-21T06:49:54.012472,192.168.100.4,10.50.218,rdp,success,no,curl/7.68.0,6855,,6,False,0,0.07973417857874077
2025-11-20T18:01:40.788178,192.168.100.135,192.168.100.220,ssh,success,no,curl/7.68.0,1438,,18,False,0,0.08052173241937965
2025-11-20T22:29:25.879232,192.168.100.164,192.168.100.164,rdp,success,no,curl/7.68.0,2424,,22,False,0,0.05808171276914076
2025-11-21T08:09:20.104431,45.33.32.156,192.168.100.10,ssh,failed,si,masscan/1.3.10,32,root,8,True,1,-0.12355473010166851
2025-11-21T15:35:14.897150,10.50.41,10.50.244,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1176,,15,False,0,0.07773930815805957
2025-11-21T12:30:16.658012,192.168.100.148,10.50.14,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1513,,12,False,0,0.08967058076994161
2025-11-21T14:26:06.594250,10.50.154,192.168.100.61,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1720,,14,False,0,0.09056388599454207
2025-11-20T17:10:39.379729,10.50.143,192.168.100.71,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2300,,17,False,0,0.08482934517566093
2025-11-21T00:48:17.946204,10.50.196,192.168.100.30,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5861,,0,False,0,0.04340161440536561
2025-11-21T14:47:05.773165,198.51.100.15,10.50.212,https,failed,si,Go-http-client/1.1,79,,14,True,1,-0.11921537171367036
2025-11-20T22:11:23.626768,10.50.71,10.50.16,rdp,success,no,curl/7.68.0,2039,,22,False,0,0.0530798247918467
2025-11-21T08:47:40.215519,10.50.242,192.168.100.114,rdp,success,no,curl/7.68.0,4710,,8,False,0,0.09971347444172102
2025-11-21T04:30:05.807830,10.50.102,10.50.239,ssh,success,no,curl/7.68.0,6508,,4,False,0,0.0762262980148547
2025-11-21T05:11:40.484479,192.168.100.199,192.168.100.28,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4448,,5,False,0,0.09553133511650008
2025-11-21T07:32:07.250461,10.50.241,192.168.100.43,rdp,success,no,curl/7.68.0,4278,,7,False,0,0.1016170351027908
2025-11-21T06:56:04.694329,10.50.43,10.50.20,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7251,,6,False,0,0.07192040611270001
2025-11-21T03:44:17.029297,200.10.20.30,192.168.100.98,http,failed,si,python-requests/2.28.1,235,,3,True,1,-0.11808849691713796
2025-11-21T04:11:54.686510,10.50.96,192.168.100.133,rdp,success,no,curl/7.68.0,2616,,4,False,0,0.0924160729119608
2025-11-20T16:44:20.986594,192.168.100.209,192.168.100.160,rdp,success,no,curl/7.68.0,2422,,16,False,0,0.09166350656076183
2025-11-21T08:50:38.110591,192.168.100.172,192.168.100.104,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5667,,8,False,0,0.10038636215931218
2025-11-21T09:59:56.764125,192.168.100.102,10.50.155,ssh,success,no,curl/7.68.0,4037,,9,False,0,0.10631439690157879
2025-11-20T16:57:49.679616,192.168.100.92,10.50.231,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3815,,16,False,0,0.10258941342959788
2025-11-21T02:04:09.790508,192.168.100.254,192.168.100.221,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3966,,2,False,0,0.075791758146743
2025-11-21T00:52:53.252196,192.168.100.7,10.50.39,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5525,,0,False,0,0.05215939246976531
2025-11-21T12:59:27.961681,10.50.124,192.168.100.247,rdp,success,no,curl/7.68.0,5228,,12,False,0,0.09753161150709483
2025-11-21T14:21:53.851423,45.33.32.156,10.50.197,https,failed,si,python-requests/2.28.1,174,,14,True,1,-0.11557963209285538
2025-11-21T11:43:48.382609,192.168.100.211,192.168.100.140,ftp,success,no,curl/7.68.0,2056,,11,False,0,0.09913571441922864
2025-11-21T14:01:11.540551,192.168.100.244,10.50.28,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5389,,14,False,0,0.1034807778814193
2025-11-21T13:39:45.105559,10.50.127,192.168.100.42,ssh,success,no,curl/7.68.0,5642,,13,False,0,0.10028160668880365
2025-11-21T09:56:52.231343,10.50.176,10.50.70,http,success,no,curl/7.68.0,2777,,9,False,0,0.103101699734788
2025-11-20T18:25:44.667893,192.168.100.221,10.50.220,ftp,success,no,curl/7.68.0,6542,,18,False,0,0.08062078830778457
2025-11-21T08:52:48.129857,192.168.100.125,10.50.34,rdp,success,no,curl/7.68.0,3461,,8,False,0,0.10586713256603941
2025-11-21T12:47:30.631651,192.168.100.71,10.50.117,rdp,success,no,curl/7.68.0,5436,,12,False,0,0.09864484981927724
2025-11-20T23:16:47.729582,10.50.146,192.168.100.70,http,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1767,,23,False,0,0.038079333376841884
2025-11-21T00:45:10.710683,192.168.100.117,192.168.100.212,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3678,,0,False,0,0.04784755836265131
2025-11-21T06:18:31.639166,10.50.44,10.50.104,rdp,success,no,curl/7.68.0,6696,,6,False,0,0.07915575973507177
2025-11-21T07:59:24.425447,192.168.100.132,192.168.100.202,ssh,success,no,curl/7.68.0,692,,7,False,0,0.06043417242504956
2025-11-21T13:13:42.224172,10.50.215,192.168.100.167,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6772,,13,False,0,0.08358650034033271
2025-11-21T03:56:52.061291,10.50.237,192.168.100.182,ftp,success,no,curl/7.68.0,3034,,3,False,0,0.0893600810841369
2025-11-21T04:36:08.405613,192.168.100.233,10.50.183,https,success,no,curl/7.68.0,5290,,4,False,0,0.09617566251475856
2025-11-21T15:15:26.989863,10.50.129,10.50.93,ftp,success,no,curl/7.68.0,591,,15,False,0,0.05311275154847406
2025-11-21T04:06:52.769269,192.168.100.128,192.168.100.120,ftp,success,no,curl/7.68.0,1731,,4,False,0,0.08337876122658094
2025-11-21T03:12:30.434069,192.168.100.178,192.168.100.75,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5386,,3,False,0,0.08043098766617363
2025-11-20T19:40:42.552966,10.50.181,10.50.227,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3108,,19,False,0,0.09761607356850827
2025-11-21T05:05:07.737102,10.50.136,10.50.75,ftp,success,no,curl/7.68.0,7772,,5,False,0,0.03904409217713911
2025-11-21T13:10:12.120604,200.10.20.30,10.50.89,ftp,failed,si,Go-http-client/1.1,53,,13,True,1,-0.11800997384705181
2025-11-20T19:18:16.778095,192.168.100.161,192.168.100.187,http,success,no,curl/7.68.0,5106,,19,False,0,0.09366366760940031
2025-11-20T17:52:24.551876,192.168.100.185,192.168.100.117,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7471,,17,False,0,0.06081469285042396
2025-11-21T09:10:09.619667,10.50.175,192.168.100.17,http,success,no,curl/7.68.0,4653,,9,False,0,0.10918622195200511
2025-11-21T07:37:00.570146,192.168.100.185,10.50.148,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),641,,7,False,0,0.05193710771674176
2025-11-20T17:56:02.771329,192.168.100.241,192.168.100.140,http,success,no,curl/7.68.0,4378,,17,False,0,0.0998765303164057
2025-11-21T07:51:10.789374,192.168.100.165,10.50.230,ftp,success,no,curl/7.68.0,3824,,7,False,0,0.10413695890940927
2025-11-20T20:58:50.692374,10.50.186,192.168.100.188,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2527,,20,False,0,0.08614043771580748
2025-11-21T12:54:07.285747,192.168.100.56,10.50.152,rdp,success,no,curl/7.68.0,3743,,12,False,0,0.10412744135249657
2025-11-20T20:32:01.583855,192.168.100.163,192.168.100.109,https,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1829,,20,False,0,0.07531523217309433
2025-11-21T14:23:34.869914,10.50.117,192.168.100.39,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3901,,14,False,0,0.10237231464862984
2025-11-21T09:25:31.358535,10.50.96,192.168.100.38,ftp,success,no,curl/7.68.0,1131,,9,False,0,0.08002772520118306
2025-11-21T09:51:34.583167,10.50.182,192.168.100.125,http,success,no,curl/7.68.0,4806,,9,False,0,0.10685985522705505
2025-11-20T22:28:54.471303,192.168.100.177,10.50.146,rdp,success,no,curl/7.68.0,5778,,22,False,0,0.059473169836151474
2025-11-21T08:55:41.321302,192.168.100.234,192.168.100.199,https,success,no,curl/7.68.0,4372,,8,False,0,0.10866291984435711
2025-11-20T22:59:04.635228,10.50.147,192.168.100.224,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7540,,22,False,0,0.03126831806323749
2025-11-20T21:40:02.609959,192.168.100.15,192.168.100.208,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),7191,,21,False,0,0.04755865576453777
2025-11-21T09:38:02.121458,10.50.139,192.168.100.18,rdp,success,no,curl/7.68.0,5228,,9,False,0,0.0994275435266942
2025-11-21T13:34:35.384104,192.168.100.65,192.168.100.35,ftp,success,no,curl/7.68.0,5221,,13,False,0,0.0986833423366027
2025-11-21T05:05:20.598035,10.50.138,192.168.100.150,ssh,success,no,curl/7.68.0,2079,,5,False,0,0.08623640505507668
2025-11-20T21:13:23.743152,192.168.100.164,10.50.110,ssh,success,no,curl/7.68.0,5045,,21,False,0,0.08061543062936227
2025-11-21T12:08:10.739395,200.10.20.30,192.168.100.136,https,failed,si,python-requests/2.28.1,223,,12,True,1,-0.11905831608883166
2025-11-21T13:44:48.132418,10.50.162,192.168.100.148,https,success,no,curl/7.68.0,3010,,13,False,0,0.10035498761630524
2025-11-21T01:01:45.617921,192.168.100.27,192.168.100.10,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1837,,1,False,0,0.05579056560739992
2025-11-21T13:07:24.984976,10.50.211,10.50.247,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3345,,13,False,0,0.10245021250468184
2025-11-21T05:54:24.732693,192.168.100.100,192.168.100.15,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6228,,5,False,0,0.08209473118965133
2025-11-20T21:08:06.912279,192.168.100.3,192.168.100.10,http,success,no,curl/7.68.0,7873,,21,False,0,0.03673977846239829
2025-11-21T08:44:23.366532,10.50.100,10.50.160,ftp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6567,,8,False,0,0.08725549976450303
2025-11-21T03:35:39.407144,10.50.104,192.168.100.41,http,success,no,curl/7.68.0,1483,,3,False,0,0.0639175824685907
2025-11-21T04:18:42.628765,10.50.198,10.50.23,https,success,no,curl/7.68.0,2428,,4,False,0,0.09237523988244817
2025-11-20T17:00:59.939041,192.168.100.249,192.168.100.187,rdp,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2592,,17,False,0,0.08738309752541545
2025-11-21T09:03:10.373149,10.50.12,10.50.182,ssh,success,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6297,,9,False,0,0.09134819335697103
2025-11-21T05:29:51.776006,192.168.100.28,10.50.48,https,success,no,curl/7.68.0,1472,,5,False,0,0.08194941067060701
2025-11-20T17:48:01.610831,192.168.100.32,192.168.100.116,ftp,success,no,curl/7.68.0,1124,,17,False,0,0.07753605364861116
